LocationID,ApogeeID
1804,2034,2M17350399+5706045
1805,4352,2M17360668-2710099
1806,4527,2M17360963+7330597
1807,4345,2M17363685-2004399
1808,4352,2M17364991-2728343
1809,4348,2M17391651-2259198
1810,4330,2M17445535-2859471
1811,4354,2M17470661-2704275
1812,4330,2M17472032-2814389
1813,4526,2M17473216+6114311
1814,4525,2M17482873+4851155
1815,4525,2M17495206+4744029
1816,4365,2M17512180-2238562
1817,5028,2M17521460-0044129
1818,4365,2M17524601-2324252
1819,4386,2M17525474-2834370
1820,4386,2M17531813-2816161
1821,4386,2M17534072-2854556
1822,4104,2M17534189-2542219
1823,4527,2M17540118+7438578
1824,4377,2M17560094-2046005
1825,4104,2M17564844-2523577
1826,4283,2M17585257+0327593
1827,4343,2M17594139-1935453
1828,4527,2M17595454+7259096
1829,4363,2M18001201-2631398
1830,4283,2M18004179+0258541
1831,4355,2M18011118-2227100
1832,4332,2M18023443-2952598
1833,4332,2M18024917-3039423
1834,5132,2M18030940-0804269
1835,5132,2M18035931-0943193
1836,4378,2M18040248-1805575
1837,4355,2M18041101-2231447
1838,5132,2M18045856-0844201
1839,4370,2M18052444-1520538
1840,4332,2M18052881-2936483
1841,4366,2M18062539-2508532
1842,5132,2M18063956-0732533
1843,4366,2M18065593-2449047
1844,4366,2M18070105-2519382
1845,4329,2M18075069-3116452
1846,4283,2M18080646+0244373
1847,4370,2M18085948-1555569
1848,5132,2M18091399-0826378
1849,5070,2M18100329+0532276
1850,4393,2M18104783-2824046
1851,4107,2M18152544+0203097
1852,4393,2M18153119-2848286
1853,4107,2M18191402-0016205
1854,4358,2M18280206-1217422
1855,4244,2M18302377-0002426
1856,4342,2M18304997-1417537
1857,4244,2M18310222-0103054
1858,5156,2M18315085+0237527
1859,4376,2M18322777-1249395
1860,4244,2M18332753-0105285
1861,5032,2M18343302+1949166
1862,5203,2M18353396-0433071
1863,5203,2M18362562-0417574
1864,5203,2M18363633-0418171
1865,5203,2M18364602-0434060
1866,5032,2M18370339+1950559
1867,4350,2M18392371-3006385
1868,4106,2M18401190-0445207
1869,4240,2M18402040-0226408
1870,4457,2M18411589-1016542
1871,4240,2M18432561-0206165
1872,5201,2M18440465-2504243
1873,4409,2M18440688+4240500
1874,5201,2M18444303-2521347
1875,4240,2M18445290-0227346
1876,4381,2M18451472-2949316
1877,4240,2M18451898-0150567
1878,4409,2M18455914+4446228
1879,4240,2M18460678-0337057
1880,4409,2M18461575+4400134
1881,5008,2M18461929+4425039
1882,5003,2M18481170+4708429
1883,5029,2M18481628+0052410
1884,5029,2M18485365+0123016
1885,4279,2M18493219-1028385
1886,5201,2M18500194-2443204
1887,4409,2M18501597+4345164
1888,5003,2M18501749+4754152
1889,4240,2M18504586-0307032
1890,5201,2M18512406-2513033
1891,5029,2M18531548-0007457
1892,5003,2M18532301+4644089
1893,5029,2M18533370-0029500
1894,5029,2M18534182+0041222
1895,5029,2M18534305+0026394
1896,4331,2M18543205-3047488
1897,5029,2M18544163-0028457
1898,4401,2M18544916+4512355
1899,4331,2M18565583-3025539
1900,4247,2M18571262-0328064
1901,4401,2M18573541+4507441
1902,5029,2M18575192+0143329
1903,4247,2M18580407-0331429
1904,5002,2M18594944+5005024
1905,5002,2M19000347+4958487
1906,5018,2M19011754+3942333
1907,4247,2M19012187-0339378
1908,4247,2M19014689-0447166
1909,4401,2M19031812+4453004
1910,5018,2M19045800+4000320
1911,5018,2M19061589+3758374
1912,4407,2M19100840+3918551
1913,5006,2M19102282+4730049
1914,4404,2M19110844+4406544
1915,5006,2M19111194+4629197
1916,5006,2M19120487+4619269
1917,5006,2M19124608+4638467
1918,4404,2M19134154+4251250
1919,5006,2M19134338+4704252
1920,5006,2M19134546+4812261
1921,5006,2M19155436+4754093
1922,4254,2M19172318-0607407
1923,5031,2M19173869+1311126
1924,4465,2M19183060+4153031
1925,4262,2M19184759+3824238
1926,5031,2M19185859+1450376
1927,5021,2M19201091+3756217
1928,5011,2M19204751+4455299
1929,4262,2M19210116+3820299
1930,5005,2M19215508+4901246
1931,4299,2M19222466+4230507
1932,5027,2M19225710-1216384
1933,4262,2M19225746+3824509
1934,5021,2M19230150+3705233
1935,5005,2M19230176+4917057
1936,5005,2M19230995+4747431
1937,4262,2M19232622+3838017
1938,5011,2M19233008+4554013
1939,5011,2M19235231+4440024
1940,4262,2M19235494+3834587
1941,5021,2M19235995+3800009
1942,5005,2M19240123+4751519
1943,5011,2M19250570+4422164
1944,4464,2M19252567+4229371
1945,4400,2M19252895+4726078
1946,4464,2M19253264+4242328
1947,4400,2M19253651+4900461
1948,5005,2M19253754+4926459
1949,4464,2M19261667+4228032
1950,5011,2M19262658+4342316
1951,5005,2M19263097+4901487
1952,4313,2M19264903+1645386
1953,5005,2M19270971+4847476
1954,4245,2M19273211+2448251
1955,4589,2M19280887+3908038
1956,5021,2M19281362+3746342
1957,4464,2M19282456+4215080
1958,4262,2M19282541+3850104
1959,4589,2M19285640+3931022
1960,4245,2M19285825+2710582
1961,4589,2M19290115+3715011
1962,5021,2M19291063+3715422
1963,4245,2M19294882+2437202
1964,5011,2M19300946+4428465
1965,4262,2M19313593+3739335
1966,4245,2M19315229+2503438
1967,5010,2M19315326+4522100
1968,4262,2M19322278+3821405
1969,5059,2M19324743-0408253
1970,4464,2M19331065+4102072
1971,5005,2M19335157+4802331
1972,4263,2M19345659+3845475
1973,5010,2M19351083+4505545
1974,4263,2M19363847+3846027
1975,4263,2M19370628+3846368
1976,4464,2M19370697+4126128
1977,5010,2M19375479+4651497
1978,5010,2M19383668+4723194
1979,4263,2M19401839+3957298
1980,4241,2M19403250+2421574
1981,4403,2M19403611+4646204
1982,4263,2M19404341+4020235
1983,4588,2M19404868+3831103
1984,5015,2M19410358+4239045
1985,4263,2M19411125+4039416
1986,4402,2M19424010+4753315
1987,4263,2M19424111+4035566
1988,5010,2M19424358+4620380
1989,5010,2M19425094+4535231
1990,4241,2M19425211+2419119
1991,5009,2M19430724+4738340
1992,4241,2M19430973+2357587
1993,5010,2M19433540+4601121
1994,5015,2M19435218+4208014
1995,4263,2M19441242+3923418
1996,4263,2M19444445+3915456
1997,5009,2M19454417+4758479
1998,5015,2M19455813+4411055
1999,5004,2M19463207+4901489
2000,4263,2M19463571+3919069
2001,4241,2M19464751+2354171
2002,5004,2M19465880+4919564
2003,5009,2M19472270+4706157
2004,5009,2M19473601+4812241
2005,5009,2M19482323+4610167
2006,4261,2M19482611+1757445
2007,5034,2M19483014+2715114
2008,5009,2M19493509+4557168
2009,5009,2M19505417+4632558
2010,5019,2M19521424+4217461
2011,5019,2M19524246+4136076
2012,4462,2M19525474+4432210
2013,5034,2M19530613+2640382
2014,5034,2M19532544+2718094
2015,4304,2M19532695+0342088
2016,5019,2M19533739+3957336
2017,4462,2M19550924+4459335
2018,5009,2M19551419+4625123
2019,5009,2M19553480+4732194
2020,4402,2M19553499+4722410
2021,4462,2M19564877+4458058
2022,5014,2M19573304+4430269
2023,4462,2M19582581+4523265
2024,4248,2M19582637+2158113
2025,5014,2M19584971+4336463
2026,4462,2M19585518+4432267
2027,5014,2M19592721+4604265
2028,4462,2M19594944+4547497
2029,5014,2M20021021+4531535
2030,5014,2M20061008+4416275
2031,4276,2M20104613+5610440
2032,4255,2M20104822+1939173
2033,4255,2M20152355+1929372
2034,4255,2M20165391+1939557
2035,5073,2M20235998+5906159
2036,4252,2M20264615+5250183
2037,4284,2M20282710+1714049
2038,5037,2M20291298+3920203
2039,4315,2M20385422+4307417
2040,5033,2M20393110+2011240
2041,5033,2M20394599+1946538
2042,2254,2M20422359+0026423
2043,4315,2M20424915+4122599
2044,2254,2M20450058+0124076
2045,5041,2M20461028+6321569
2046,4246,2M20515117+5207033
2047,4246,2M20531274+5134547
2048,4246,2M20570745+5207200
2049,2015,2M21013090+1036226
2050,2007,2M21030492-0039555
2051,2007,2M21080138+0038218
2052,2015,2M21083257+0859268
2053,2015,2M21091889+1128259
2054,4242,2M21113411+4753023
2055,4242,2M21133369+4743242
2056,4242,2M21140743+4924350
2057,4242,2M21143364+4713020
2058,4242,2M21145434+4725487
2059,4242,2M21171711+4905528
2060,2245,2M21191063+0037287
2061,5039,2M21214606+5035435
2062,4230,2M21242815+1233389
2063,5039,2M21243561+5116076
2064,5110,2M21255390+1242480
2065,4230,2M21260823+1059473
2066,5110,2M21270966+1312194
2067,4230,2M21271569+1209524
2068,5110,2M21272647+1223103
2069,4230,2M21281796+1110512
2070,4230,2M21290865+1143361
2071,4230,2M21292196+1337417
2072,5039,2M21292498+5021196
2073,2247,2M21302490-0124518
2074,4230,2M21311247+1136205
2075,2247,2M21314367+0129000
2076,4249,2M21321014+4553539
2077,4230,2M21331478+1158322
2078,4230,2M21344506+1151019
2079,4230,2M21345151+1206057
2080,4303,2M21353416+6641579
2081,2247,2M21353562+0009334
2082,5039,2M21374342+5125502
2083,4102,2M21391140+4126037
2084,4102,2M21394731+4249041
2085,4102,2M21412860+4152460
2086,4102,2M21435294+4345433
2087,4102,2M21451241+4225454
2088,4316,2M21505464+5246438
2089,4275,2M21523747+3853140
2090,5044,2M21561547+6946231
2091,5154,2M21575787+5524266
2092,5154,2M21583314+5432489
2093,5036,2M21584515+1645597
2094,5036,2M22015121+1758532
2095,5036,2M22040397+1707552
2096,5036,2M22042996+1615001
2097,5036,2M22054258+1802502
2098,5044,2M22054507+7114440
2099,4473,2M22101026-0158112
2100,4270,2M22264435+5706520
2101,4421,2M22293388+6313421
2102,4270,2M22331751+5759568
2103,5040,2M22410977+4337124
2104,5040,2M22425145+4402254
2105,5040,2M22453559+4427555
2106,4474,2M22455859+0615499
2107,4474,2M22465745+0610244
2108,4474,2M22475055+0535559
2109,4300,2M23070962+4647099
2110,5146,2M23101115+4141286
2111,5146,2M23110452+4248483
2112,5146,2M23122431+4338394
2113,4475,2M23134857+1140024
2114,5146,2M23190903+4138360
2115,5146,2M23194184+4320492
2116,5095,2M23194591+5055191
2117,4475,2M23200703+1150071
2118,5043,2M23234588+4722000
2119,5042,2M23335391+3113455
2120,5042,2M23390401+3107274
2121,5042,2M23402388+3012297
2122,5045,2M23404938+6155365
2123,5045,2M23415332+6240513
2124,5042,2M23444639+3029190
2125,2281,2M23462374+0031179
2126,2281,2M23502700+0100068
2127,5045,2M23530547+6156205
2128,4548,2M23554035+1555351
2129,4548,2M23594193+1501119
2130,4264,2M23595551+5522253
