LocationID,ApogeeID,Method_ID,Class,Bin%
466,5115,2M08444019+1044454,MJ,3,0.9807311210359714
467,5115,2M08451142+1123372,MJ,3,0.9891118907286741
468,5115,2M08454939+1125519,MJ,3,0.9092842077552354
469,5115,2M08470659+1134580,MJ,3,0.9662427457298562
470,5115,2M08492553+1116449,MJ,3,0.9774247244211518
471,5116,2M09104328+2321270,MJ,3,0.9487787991268036
472,5116,2M09112272+2112330,MJ,3,0.9369899064992642
473,5116,2M09201002+2144421,MJ,3,0.9848050314805044
474,5069,2M14260605+5820587,MJ,3,0.9657449127319176
475,5069,2M14290279+5854412,MJ,3,0.9932625524696858
476,5069,2M14314860+5731173,MJ,3,0.9112489632843924
477,5069,2M14390065+5719520,MJ,3,0.9053362547296429
478,4586,2M03445740+3317184,MJ,3,0.9922137187232524
479,4586,2M03445740+3317184,MJ,3,0.9596064126406956
480,4400,2M19253651+4900461,MJ,3,0.9258388650067756
481,4401,2M19031812+4453004,MJ,3,0.9875736638794488
482,4409,2M18440688+4240500,MJ,3,0.9064664760473344
483,4403,2M19403611+4646204,MJ,3,0.9107269168603884
484,4462,2M19564877+4458058,MJ,3,0.9281925953426045
485,4462,2M19585518+4432267,MJ,3,0.9877042307743032
486,5021,2M19201091+3756217,MJ,3,0.9310916390233982
487,4589,2M19290115+3715011,MJ,3,0.9833255748056532
488,5162,2M03521852+2451334,MJ,3,0.9684600081100682
489,5162,2M03523764+2444550,MJ,3,0.9629069505898638
490,5162,2M03542795+2350075,MJ,3,0.9690422257072504
491,5162,2M03561202+2403212,MJ,3,0.9909397848438242
492,5160,2M04265461+1758330,MJ,3,0.9424373399124392
493,4200,2M16310423-1205453,MJ,3,0.9086330737041046
494,4200,2M16314787-1143578,MJ,3,0.9736472905761759
495,5093,2M16482368-0221371,MJ,3,0.9422262896817144
496,5093,2M16493655-0301326,MJ,3,0.9802346826761738
497,4105,2M16393935+3717350,MJ,3,0.9635235059748204
498,4230,2M21271569+1209524,MJ,3,0.995136972458414
499,4230,2M21281796+1110512,MJ,3,0.9497203565834448
500,4230,2M21292196+1337417,MJ,3,0.9677236275283191
501,4230,2M21311247+1136205,MJ,3,0.9852273146875441
502,4160,2M13411602+2800485,MJ,3,0.983180004894946
503,4160,2M13500676+2741310,MJ,3,0.9307400840253218
504,4128,2M13132992+1657146,MJ,3,0.9629436254097432
505,4128,2M13153389+1631592,MJ,3,0.9208756189754552
506,4331,2M18543205-3047488,MJ,3,0.9572954617390104
507,4201,2M15132029+0038247,MJ,3,0.9221553955994772
508,5092,2M15155080+0128265,MJ,3,0.9158486364618136
509,4201,2M15175931-0008149,MJ,3,0.919993839735046
510,5092,2M15220945+0129242,MJ,3,0.9894993256257096
511,5092,2M15221548+0127303,MJ,3,0.9954458379478118
512,4162,2M08512515+1214495,MJ,3,0.9434754797487857
513,4162,2M08542737+1038542,MJ,3,0.9422743096420528
514,5115,2M08492553+1116449,MJ,3,0.9847749215445272
515,4162,2M08512515+1214495,MJ,3,0.9155308612010048
516,4162,2M08542737+1038542,MJ,3,0.9823677255888776
517,4202,2M17151471+4427487,MJ,3,0.9043111454832372
518,4202,2M17214315+4224050,MJ,3,0.94751132861553
519,4217,2M01193634+8435481,MJ,3,0.925313505657456
520,4217,2M01561714+8458408,MJ,3,0.9511735978493676
521,4217,2M01193634+8435481,MJ,3,0.9505346432761358
522,4217,2M01561714+8458408,MJ,3,0.9782045332748244
523,4572,2M06402309+0927423,MJ,3,0.963660199301444
524,4147,2M07374816+2054204,MJ,3,0.9198047383279708
525,4148,2M12051317+1934065,MJ,3,0.9526646094420732
526,4148,2M12101415+1736589,MJ,3,0.9076104960591276
527,4161,2M14083075+2934171,MJ,3,0.9932581203867626
528,4203,2M14201208-0615236,MJ,3,0.9402102862732604
529,4203,2M14291281-0540046,MJ,3,0.9632619629144409
530,4204,2M16472131+4857113,MJ,3,0.9056272252260782
531,4262,2M19225746+3824509,MJ,3,0.909167509717288
532,4262,2M19235494+3834587,MJ,3,0.9662807526265624
533,4263,2M19345659+3845475,MJ,3,0.9349505862111904
534,4263,2M19370628+3846368,MJ,3,0.9584603485207308
535,4264,2M23595551+5522253,MJ,3,0.9321328720598824
536,4127,2M12525406+2745305,MJ,3,0.9865186280393206
537,4127,2M12540635+2600505,MJ,3,0.9680980669204096
538,2307,2M12553506+2703401,MJ,3,0.9500288418395236
539,4127,2M12564885+2655450,MJ,3,0.9325957234469074
540,4611,2M05350326-0449209,MJ,3,0.9849643641424342
541,4611,2M05351380-0530244,MJ,3,0.904289576689814
542,4611,2M05351602-0550448,MJ,3,0.9007701191063828
543,4611,2M05352372-0448166,MJ,3,0.9776180622352474
544,4611,2M05351380-0530244,MJ,3,0.927419231867467
545,4611,2M05352372-0448166,MJ,3,0.9760224680106926
546,5175,2M05224790+0241315,MJ,3,0.9824100325232852
547,5185,2M10525720-0200220,MJ,3,0.9674306451183852
548,5185,2M10541808-0244180,MJ,3,0.9346482303093204
549,5119,2M10264845+1553445,MJ,3,0.9145931588832305
550,5126,2M09432436+3901385,MJ,3,0.9211577301498786
551,4205,2M03072395+7944317,MJ,3,0.9623006112299632
552,4205,2M03084093+7912356,MJ,3,0.9700993963926244
553,4205,2M03160395+8020506,MJ,3,0.9020412872142616
554,4205,2M03203189+7918263,MJ,3,0.9678076400817668
555,4205,2M03320943+7901322,MJ,3,0.9643793190718694
556,5131,2M16074118+0612509,MJ,3,0.9643383173195824
557,5162,2M03542795+2350075,MJ,3,0.9211990059838572
558,4259,2M03402639+2405238,MJ,3,0.9342528087053994
559,4259,2M03424022+2359217,MJ,3,0.95513990245659
560,4259,2M03402639+2405238,MJ,3,0.9136332604536024
561,4259,2M03424022+2359217,MJ,3,0.9063800863870068
562,4259,2M03443777+2255157,MJ,3,0.9075327020832276
563,4103,2M08104256+3051570,MJ,3,0.9643212326253476
564,4103,2M08122061+3106141,MJ,3,0.985495324820002
565,4103,2M08165864+3202156,MJ,3,0.9434106546163742
566,4103,2M08165939+3207048,MJ,3,0.9113091779628948
567,5114,2M05160474+2443207,MJ,3,0.962295143129802
568,5114,2M05212511+2358317,MJ,3,0.9232261140044214
569,4472,2M01540092-0306019,MJ,3,0.9734308803644328
570,4472,2M01583450-0349002,MJ,3,0.9638128336266362
571,4471,2M03251309+0716359,MJ,3,0.9571451665081884
572,4471,2M03262324+0827228,MJ,3,0.9755543666709496
573,4471,2M03272650+0900312,MJ,3,0.9394365374163556
574,5146,2M23110452+4248483,MJ,3,0.9586671434003368
575,5111,2M01551917+3749154,MJ,3,0.9596321518108024
576,5112,2M02440872+3711366,MJ,3,0.937961228096166
577,5112,2M02475163+3611472,MJ,3,0.946533054490112
578,5112,2M02490823+3709411,MJ,3,0.9245935174092812
579,5113,2M00490257+3958086,MJ,3,0.9266555408774974
580,5113,2M00493192+4026429,MJ,3,0.9726510821991406
581,5118,2M15135344+6730564,MJ,3,0.9232120170214281
582,4124,2M11434920+0103193,MJ,3,0.9347924616872141
583,4124,2M11441821+0122336,MJ,3,0.9269327415735176
584,4124,2M11462363+0117381,MJ,3,0.967375261508198
585,4124,2M11473177-0051014,MJ,3,0.984287502455296
586,4124,2M11490786+0057101,MJ,3,0.9447796079986904
587,4124,2M11492377+0057408,MJ,3,0.9213365214172956
588,4125,2M12182666-0050404,MJ,3,0.9033638884613954
589,4125,2M12222116-0046455,MJ,3,0.9333808709605148
590,4125,2M12265042+0034558,MJ,3,0.955588889754997
591,4125,2M12274221+0002386,MJ,3,0.9454764262889364
592,4126,2M12402673-0806522,MJ,3,0.9226158052207596
593,4126,2M12403276-0857325,MJ,3,0.9280809799634656
594,4126,2M12470336-0818049,MJ,3,0.9805795947216968
