LocationID,ApogeeID,MathodID,Classified,Bin%
1004,4590,2M00080598+0055455,MV,3,0.007905517616665334
1005,4120,2M00080626+7059003,MV,3,0.004161226191656434
1006,4590,2M00080678+0057034,MV,3,0.003834998413092144
1007,4287,2M00080765+7513454,MV,3,0.006629917421516678
1008,5052,2M00080849+6818353,MV,3,0.005312140325478725
1009,4120,2M00080855+7134126,MV,3,0.0038125227597651076
1010,4590,2M00080965+0054565,MV,3,0.023960813614436718
1011,4590,2M00081030+0048200,MV,3,0.09599020001907586
1012,5052,2M00081099+6817426,MV,3,0.0044471441307420215
1013,5046,2M00081271+7316405,MV,3,0.006959357329677346
1014,4424,2M00081288+5825054,MV,3,0.004576116326633213
1015,4424,2M00081292+5800187,MV,3,0.003829546863869461
1016,5052,2M00081296+6844058,MV,3,0.004817836673839686
1017,4424,2M00081326+5836110,MV,3,0.004459561027216794
1018,5046,2M00081510+7510241,MV,3,0.0042771051981223464
1019,4590,2M00081555+0040277,MV,3,0.00399043469157431
1020,5052,2M00081597+6745499,MV,3,0.0042680599496076905
1021,4120,2M00081620+6938364,MV,3,0.0046567756879470285
1022,4287,2M00081745+7353086,MV,3,0.004120971023927432
1023,4287,2M00081787+7338185,MV,3,0.004973719255842463
1024,5052,2M00081795+6914280,MV,3,0.003952348745024526
1025,5052,2M00081845+6807529,MV,3,0.004415688488085757
1026,4287,2M00081962+7454542,MV,3,0.022751024597501723
1027,4590,2M00081972+0021089,MV,3,0.03973452646755704
1028,5052,2M00081972+6757077,MV,3,0.0042645405361911625
1029,4287,2M00082145+7556009,MV,3,0.0041001959811841045
1030,4590,2M00082212+0155060,MV,3,0.01992791919749164
1031,4120,2M00082229+6949146,MV,3,0.00714684962608331
1032,5046,2M00082373+7434095,MV,3,0.004074560711038061
1033,4424,2M00082377+5827043,MV,3,0.0039701389429583995
1034,4590,2M00082379+0115564,MV,3,0.9342209767889108
1035,4120,2M00082388+7127414,MV,3,0.004223133584150861
1036,5046,2M00082432+7530474,MV,3,0.0072471429999009405
1037,4590,2M00082523+0201266,MV,3,0.2163188991483677
1038,4590,2M00082586+0119258,MV,3,0.09675677500492877
1039,4120,2M00082641+6921188,MV,3,0.004874884766730546
1040,5046,2M00082692+7323013,MV,3,0.004444322000489679
1041,4119,2M00082706+6608380,MV,3,0.01577947597857277
1042,4120,2M00082720+7112540,MV,3,0.008351138260534541
1043,5052,2M00082755+6929202,MV,3,0.004245001963109964
1044,4590,2M00082782+0144588,MV,3,0.23411976793584424
1045,4590,2M00082789+0015532,MV,3,0.3886847113829289
1046,5046,2M00082799+7424269,MV,3,0.005011618743762685
1047,5046,2M00082891+7445167,MV,3,0.003908004762085129
1048,4590,2M00082966+0004560,MV,3,0.8221925134941074
1049,5052,2M00082969+6853186,MV,3,0.004888867032964841
1050,5052,2M00082969+6907565,MV,3,0.00449499217039391
1051,4287,2M00083000+7429441,MV,3,0.0040544025237188655
1052,5067,2M00083023+8522412,MV,3,0.1659753569737931
1053,5052,2M00083042+6831092,MV,3,0.004618664104723896
1054,5046,2M00083131+7335215,MV,3,0.01211414167015028
1055,5052,2M00083177+6938473,MV,3,0.00463700896776793
1056,4120,2M00083246+6946068,MV,3,0.004425519795737021
1057,4120,2M00083349+6951015,MV,3,0.004215058466111273
1058,5046,2M00083368+7400491,MV,3,0.004690886421928503
1059,4287,2M00083446+7519184,MV,3,0.0046809694418397715
1060,5052,2M00083457+6904231,MV,3,0.005323335803011875
1061,4120,2M00083483+7108000,MV,3,0.004100876669406865
1062,4590,2M00083555-0005021,MV,3,0.013094719253484013
1063,4590,2M00083572+0111452,MV,3,0.3064118347793073
1064,4590,2M00083572+0043587,MV,3,0.0035868472138288494
1065,4590,2M00083593+0004386,MV,3,0.08731397870239553
1066,4287,2M00083612+7446562,MV,3,0.01119374715614083
1067,4120,2M00083682+7042222,MV,3,0.0038774898282299547
1068,4590,2M00083707+0054319,MV,3,0.07984611409480455
1069,4287,2M00083715+7557394,MV,3,0.004120928285208544
1070,4120,2M00083769+7149289,MV,3,0.031639980159323226
1071,4590,2M00083886+0047425,MV,3,0.003607712018503261
1072,4590,2M00083895+0151304,MV,3,0.6718813222254413
1073,5046,2M00083950+7555205,MV,3,0.0041148144757039
1074,5052,2M00084038+6748213,MV,3,0.015433649716444597
1075,4590,2M00084043+0205590,MV,3,0.004486871562238279
1076,5052,2M00084257+6831404,MV,3,0.004555244559443671
1077,4119,2M00084322+6607560,MV,3,0.9178869690354842
1078,4424,2M00084324+5905221,MV,3,0.003931316588547149
1079,5052,2M00084373+6942154,MV,3,0.0038326650035469135
1080,4287,2M00084406+7412533,MV,3,0.02020233566163173
1081,4590,2M00084494+0003536,MV,3,0.011325162870658876
1082,4590,2M00084753-0005084,MV,3,0.8340027383110392
1083,5052,2M00084755+6825281,MV,3,0.004878641119231086
1084,5052,2M00084843+6809382,MV,3,0.02237743456415333
1085,4590,2M00085052+0002210,MV,3,0.0036578808745498744
1086,4120,2M00085073+7143110,MV,3,0.0038852351009694775
1087,5052,2M00085088+6844136,MV,3,0.003977814138631814
1088,4120,2M00085274+7105425,MV,3,0.007310725924978934
1089,4287,2M00085276+7508406,MV,3,0.0036573845924946853
1090,5046,2M00085381+7501545,MV,3,0.004927845729503933
1091,4424,2M00085407+5823107,MV,3,0.004275404442852133
1092,4119,2M00085424+6716518,MV,3,0.5482430233248057
1093,4287,2M00085560+7542082,MV,3,0.09557793938428873
1094,4287,2M00085767+7455071,MV,3,0.02049889081734952
1095,5067,2M00085821+8452474,MV,3,0.004063369092085738
1096,4590,2M00085846+0001045,MV,3,0.003927927283269064
1097,4424,2M00085910+5854431,MV,3,0.0042677348672828
1098,4120,2M00085944+7017516,MV,3,0.004118458083378436
1099,4287,2M00085969+7343424,MV,3,0.0037102819848501274
1100,4120,2M00090041+7018465,MV,3,0.14320090554738754
1101,4424,2M00090427+5724371,MV,3,0.0040836203004714754
1102,4120,2M00090429+7030107,MV,3,0.01695414772455927
1103,4120,2M00090595+7008446,MV,3,0.004008858427331755
1104,4590,2M00090770+0127231,MV,3,0.12499877745949042
1105,5052,2M00090825+6925166,MV,3,0.004484672339958772
1106,4120,2M00090845+6927361,MV,3,0.0045280047031525964
1107,5052,2M00090892+6734286,MV,3,0.0048449288910220045
1108,5052,2M00090908+6828266,MV,3,0.005345294433462414
1109,4119,2M00091149+6558369,MV,3,0.003707550543908411
1110,5052,2M00091177+6904117,MV,3,0.004630452773861974
1111,4590,2M00091282+0118172,MV,3,0.1706530771040558
1112,4287,2M00091303+7457472,MV,3,0.005416714000123254
1113,5067,2M00091320+8547594,MV,3,0.016476222646546662
1114,4119,2M00091371+6714499,MV,3,0.029066326151644832
1115,4424,2M00091496+5844150,MV,3,0.005329817762123472
1116,4119,2M00091557+6722309,MV,3,0.04143836695347665
1117,4120,2M00091600+7050258,MV,3,0.009568243471241009
1118,5052,2M00091677+6927144,MV,3,0.004934343183096271
1119,4287,2M00091790+7536052,MV,3,0.0041160912390305095
1120,4120,2M00091817+7022314,MV,3,0.005460695358010814
1121,4590,2M00091831+0208342,MV,3,0.8247956092054541
1122,4424,2M00091841+5819528,MV,3,0.00434991305342228
1123,5052,2M00091877+6906202,MV,3,0.006197736096304426
1124,4424,2M00091937+5836248,MV,3,0.0038525992756031275
1125,5052,2M00092014+6803544,MV,3,0.005223847925903686
1126,4287,2M00092075+7558539,MV,3,0.1892185779768465
1127,4287,2M00092114+7421366,MV,3,0.06631312608317655
1128,5052,2M00092200+6841127,MV,3,0.004209463458046046
1129,5052,2M00092382+6749443,MV,3,0.004933844074616245
1130,4287,2M00092416+7530017,MV,3,0.0037215962485275906
1131,4590,2M00092457+0004191,MV,3,0.11601528291049087
1132,5052,2M00092515+6733297,MV,3,0.0046024855407408
1133,4590,2M00092551-0017119,MV,3,0.11163296019962403
1134,4120,2M00092569+7110398,MV,3,0.005792001320445986
1135,4590,2M00092573+0036224,MV,3,0.9141733143844388
1136,5047,2M00092574+8055204,MV,3,0.01130912717224036
1137,4590,2M00092606+0033124,MV,3,0.0037487353304183615
1138,5052,2M00092619+6925584,MV,3,0.00528290158565631
1139,4424,2M00092652+5848472,MV,3,0.004025757932510612
1140,4287,2M00092683+7323498,MV,3,0.0039766454820360534
1141,4287,2M00092728+7447408,MV,3,0.006686440398137782
1142,4590,2M00092789+0145417,MV,3,0.01288222529094561
1143,4120,2M00092836+7153425,MV,3,0.00400354811409343
1144,5052,2M00092890+6947332,MV,3,0.0070989632076417855
1145,4590,2M00092893+0019510,MV,3,0.006269365215811021
1146,5047,2M00092893+8024458,MV,3,0.005717441195616182
1147,4424,2M00093033+5832102,MV,3,0.004742892254765503
1148,4120,2M00093060+6942552,MV,3,0.005746629673560647
1149,5052,2M00093085+6816553,MV,3,0.005334719486481158
1150,5052,2M00093089+6909588,MV,3,0.004461632653495378
1151,4590,2M00093099+0206307,MV,3,0.9451954702832304
1152,5052,2M00093129+6737043,MV,3,0.004920014475757121
1153,5046,2M00093173+7357139,MV,3,0.006612609494974594
1154,4424,2M00093221+5753350,MV,3,0.7566121155640088
1155,4424,2M00093249+5838474,MV,3,0.004972445477990188
1156,4120,2M00093301+7106180,MV,3,0.004160047523291109
1157,4590,2M00093335+0024283,MV,3,0.6538837223760618
1158,4590,2M00093446+0042379,MV,3,0.9659841995779322
1159,4119,2M00093507+6609268,MV,3,0.006197293367381585
1160,5052,2M00093510+6827166,MV,3,0.035984251817167474
1161,4120,2M00093608+7011149,MV,3,0.03821694121280055
1162,5052,2M00093610+6736078,MV,3,0.00515157151197426
1163,4424,2M00093745+5823242,MV,3,0.9307842521100458
1164,4590,2M00093827-0004473,MV,3,0.052746437564958115
1165,4120,2M00093873+6921422,MV,3,0.031338331061710634
1166,4424,2M00094185+5832364,MV,3,0.003825753069733281
1167,4424,2M00094247+5838316,MV,3,0.004337560829101785
1168,4287,2M00094391+7433513,MV,3,0.003941228681934297
1169,4590,2M00094423+0117063,MV,3,0.03278569033181805
1170,5052,2M00094431+6735541,MV,3,0.007058446701208006
1171,4590,2M00094531+0135158,MV,3,0.03114403457401928
1172,4287,2M00094558+7559454,MV,3,0.004694673725364226
1173,4287,2M00094577+7332204,MV,3,0.0049337087063722595
1174,4120,2M00094606+7154026,MV,3,0.02045972040300395
1175,4590,2M00094672+0041456,MV,3,0.3768671516349522
1176,5052,2M00094789+6833236,MV,3,0.01938644548048609
1177,4424,2M00094842+5809242,MV,3,0.02805046753045575
1178,4424,2M00094915+5831449,MV,3,0.004784615948762651
1179,4120,2M00094947+7142140,MV,3,0.0049988774128140725
1180,5052,2M00094973+6800135,MV,3,0.0038458403327746734
1181,4590,2M00095020+0044404,MV,3,0.03823954769825253
1182,4120,2M00095272+7119393,MV,3,0.003974694999289197
1183,5047,2M00095284+8043304,MV,3,0.004022448362312297
1184,5052,2M00095323+6741040,MV,3,0.005647029188927214
1185,4120,2M00095386+7120122,MV,3,0.004697015914600455
1186,5052,2M00095422+6809241,MV,3,0.004811988061731898
1187,5052,2M00095479+6845213,MV,3,0.004641927391769119
1188,5052,2M00095500+6907429,MV,3,0.023240173160311902
1189,4590,2M00095611-0002296,MV,3,0.021580928589971533
1190,5052,2M00095633+6739200,MV,3,0.004634841512934415
1191,5052,2M00095654+6927464,MV,3,0.0042167187062001135
1192,4590,2M00095680+0007565,MV,3,0.004414905369107088
1193,5046,2M00095771+7318152,MV,3,0.0049713504969477644
1194,4590,2M00095787+0139221,MV,3,0.9382457866739968
1195,4424,2M00095800+5826260,MV,3,0.00536722731467294
1196,4590,2M00095806+0055254,MV,3,0.006329753623704442
1197,5052,2M00095903+6830424,MV,3,0.00439979641156452
1198,4424,2M00095971+5839275,MV,3,0.004072458896736844
1199,5052,2M00100114+6819144,MV,3,0.007444851575461966
1200,4120,2M00100131+6919542,MV,3,0.1973601172679928
1201,4120,2M00100157+7001138,MV,3,0.007340721121273128
1202,4590,2M00100176+0201021,MV,3,0.02712906964257924
1203,5052,2M00100264+6924526,MV,3,0.005200379460474474
1204,4424,2M00100311+5856460,MV,3,0.0049517972439559995
1205,4590,2M00100406+0129446,MV,3,0.0561054330411706
1206,5052,2M00100420+6728110,MV,3,0.07960035708095625
1207,4120,2M00100609+6942263,MV,3,0.022088599139144297
1208,4590,2M00100614+0113152,MV,3,0.07329592191425886
1209,5052,2M00100648+6853019,MV,3,0.0040223127070232465
1210,4590,2M00100656+0008472,MV,3,0.003855799704357687
1211,4119,2M00100753+6720563,MV,3,0.01281955631001135
1212,4120,2M00100792+6943199,MV,3,0.003445353614666833
1213,4424,2M00100864+5859047,MV,3,0.004760820126935931
1214,4590,2M00101014+0100526,MV,3,0.9304835856618232
1215,4424,2M00101038+5852518,MV,3,0.004032560674863076
1216,4287,2M00101157+7559060,MV,3,0.0771561748271765
1217,5046,2M00101200+7508261,MV,3,0.003746682864719228
1218,5052,2M00101218+6751338,MV,3,0.00416354122979561
1219,5052,2M00101248+6818330,MV,3,0.022464026988086718
1220,4119,2M00101360+6732289,MV,3,0.0074430425714919375
1221,4119,2M00101461+6723520,MV,3,0.0037776245040654624
1222,4424,2M00101481+5805353,MV,3,0.017857126472776215
1223,4287,2M00101483+7350139,MV,3,0.003867605719045179
1224,4119,2M00101502+6556326,MV,3,0.10465799653595848
1225,4287,2M00101548+7514529,MV,3,0.003397958657265289
1226,4424,2M00101570+5831414,MV,3,0.0037759617455848525
1227,4590,2M00101602+0154424,MV,3,0.0069178703483915105
1228,4120,2M00101603+7137014,MV,3,0.004522349599140685
1229,5052,2M00101652+6746016,MV,3,0.00423749156845355
1230,5052,2M00101720+6802095,MV,3,0.005425233873858956
1231,4120,2M00101721+7035507,MV,3,0.003904964448280439
1232,5046,2M00101726+7536157,MV,3,0.002959293974170684
1233,5052,2M00101817+6935562,MV,3,0.0047727202156541935
1234,4424,2M00101853+5841118,MV,3,0.0038779884501303
1235,4119,2M00101880+6715230,MV,3,0.0035443293537298155
1236,4424,2M00101962+5836376,MV,3,0.003862472964803121
1237,4120,2M00101963+7007108,MV,3,0.006358323511701247
1238,5047,2M00101984+8113372,MV,3,0.005167479159954685
1239,4590,2M00102234+0107545,MV,3,0.2038685048334785
1240,4424,2M00102299+5833135,MV,3,0.0039027328256596772
1241,5052,2M00102429+6755158,MV,3,0.0038925709528459455
1242,5052,2M00102432+6729435,MV,3,0.004312120150932572
1243,4120,2M00102447+7123443,MV,3,0.020407607637216385
1244,4120,2M00102457+7023407,MV,3,0.003984397765185731
1245,5052,2M00102689+6751021,MV,3,0.00524203234194398
1246,4287,2M00102694+7421067,MV,3,0.00373802068229929
1247,4287,2M00102704+7337035,MV,3,0.008625880122815358
1248,4119,2M00102722+6546340,MV,3,0.003909856234759969
1249,4590,2M00102757+0104178,MV,3,0.128662675371936
1250,4120,2M00102767+6946590,MV,3,0.0040180513869102355
1251,4120,2M00102877+6936525,MV,3,0.005108564112075809
1252,4424,2M00102907+5813030,MV,3,0.02263061661800273
1253,4120,2M00102963+6937176,MV,3,0.004036930783436392
1254,4119,2M00103030+6553338,MV,3,0.00861107319793561
1255,4120,2M00103090+6921085,MV,3,0.00453671112829745
1256,5052,2M00103100+6949480,MV,3,0.004702742818445744
1257,4424,2M00103200+5822346,MV,3,0.00440589040240176
1258,4590,2M00103207+0125137,MV,3,0.0037799461444201813
1259,4287,2M00103244+7334467,MV,3,0.0047854292532256955
1260,4590,2M00103298+0003157,MV,3,0.011217689726293105
1261,5052,2M00103345+6938126,MV,3,0.004400476976581929
1262,5052,2M00103358+6728142,MV,3,0.004249213972583605
1263,4424,2M00103409+5803016,MV,3,0.004521559617795074
1264,4590,2M00103470+0043200,MV,3,0.8825352205091641
1265,4120,2M00103483+7045218,MV,3,0.009038046194632096
1266,4424,2M00103492+5832107,MV,3,0.0054661455245797385
1267,4590,2M00103522+0045256,MV,3,0.07171148717831538
1268,5052,2M00103556+6951371,MV,3,0.006120904776781641
1269,4287,2M00103600+7456132,MV,3,0.0040928104536375005
1270,5067,2M00103634+8514294,MV,3,0.02953760307698815
1271,4590,2M00103649+0052397,MV,3,0.004252891229949589
1272,4120,2M00103688+7034163,MV,3,0.00433179280345033
1273,4424,2M00103725+5844536,MV,3,0.005820614188505314
1274,4287,2M00103776+7345393,MV,3,0.004648718150003345
1275,4120,2M00103848+7011482,MV,3,0.0037065093435583694
1276,4424,2M00103870+5839596,MV,3,0.004077921806960346
1277,4120,2M00103967+7104352,MV,3,0.0037981384716355977
1278,4120,2M00103967+7051351,MV,3,0.005806791799653444
1279,5052,2M00104021+6902171,MV,3,0.1841143634141652
1280,4119,2M00104096+6742590,MV,3,0.0200721274628443
1281,5052,2M00104109+6735217,MV,3,0.0039380782518566426
1282,4424,2M00104112+5736449,MV,3,0.00375517263315678
1283,4590,2M00104117+0108516,MV,3,0.26962442235433925
1284,4120,2M00104141+6917499,MV,3,0.006663357207002818
1285,4590,2M00104203+0152065,MV,3,0.011168378976327996
1286,5052,2M00104207+6922031,MV,3,0.004006950143434212
1287,5046,2M00104255+7412255,MV,3,0.003952716923750867
1288,4287,2M00104343+7500120,MV,3,0.29388272031657114
1289,4590,2M00104378+0057584,MV,3,0.8930609311278996
1290,5052,2M00104414+6816396,MV,3,0.00515971278488491
1291,4424,2M00104514+5801058,MV,3,0.010542677647486606
1292,4424,2M00104580+5849599,MV,3,0.003884223787059349
1293,5052,2M00104597+6913154,MV,3,0.0044643519596429745
1294,4120,2M00104617+7100294,MV,3,0.0033882287734962307
1295,4424,2M00104636+5846102,MV,3,0.015023431580260291
1296,4120,2M00104734+6956374,MV,3,0.19331171013681256
1297,4119,2M00104773+6611427,MV,3,0.0038958649372886063
1298,4287,2M00104792+7341512,MV,3,0.005798876431837236
1299,4120,2M00104847+7151413,MV,3,0.020094297814729524
1300,4119,2M00104891+6712332,MV,3,0.005037139418835586
1301,5052,2M00105054+6853039,MV,3,0.00466320585780537
1302,4590,2M00105085+0021508,MV,3,0.14952266261692707
1303,5052,2M00105096+6739097,MV,3,0.004460371544776433
1304,5052,2M00105223+6731069,MV,3,0.006327814089329235
1305,5067,2M00105224+8456112,MV,3,0.026464333118313397
1306,5052,2M00105277+6731189,MV,3,0.006950910737824549
1307,5067,2M00105289+8453472,MV,3,0.03172822408441701
1308,4120,2M00105313+6937089,MV,3,0.03302048696612942
1309,4590,2M00105323+0003418,MV,3,0.3420701502318136
1310,4590,2M00105324-0004286,MV,3,0.00889698252577071
1311,4119,2M00105325+6715244,MV,3,0.0048731128773777535
1312,5052,2M00105368+6839238,MV,3,0.02163493855854586
1313,4590,2M00105380+0030200,MV,3,0.2020242023018194
1314,4590,2M00105414-0006431,MV,3,0.1656082997026814
1315,4590,2M00105445+0107220,MV,3,0.003928393818460099
1316,4424,2M00105471+5838119,MV,3,0.005883842818162954
1317,4287,2M00105489+7336206,MV,3,0.004046843923854717
1318,4119,2M00105561+6718531,MV,3,0.3775616593623262
1319,4590,2M00105572+0026365,MV,3,0.0981418732609216
1320,4120,2M00105661+7006329,MV,3,0.005081536350709549
1321,5052,2M00105709+6900159,MV,3,0.004030632354977854
1322,4424,2M00105737+5832243,MV,3,0.0040376150071738314
1323,5046,2M00105782+7457501,MV,3,0.003860414909951561
1324,4424,2M00105930+5833463,MV,3,0.006258260079759164
1325,4287,2M00110057+7517037,MV,3,0.003683233144238757
1326,4287,2M00110110+7604279,MV,3,0.00836112419343658
1327,4424,2M00110114+5825591,MV,3,0.004817988918508924
1328,5046,2M00110181+7414377,MV,3,0.006528314673274963
1329,5052,2M00110214+6808059,MV,3,0.004598958314398032
1330,4119,2M00110271+6741495,MV,3,0.02524412051002677
1331,4120,2M00110327+7103571,MV,3,0.0037400653305990172
1332,5052,2M00110340+6826050,MV,3,0.006651274752385995
1333,4424,2M00110370+5747390,MV,3,0.0039350812138337
1334,5047,2M00110373+8027066,MV,3,0.004411502079464328
1335,4287,2M00110373+7310347,MV,3,0.0053742117858500745
1336,4119,2M00110395+6722401,MV,3,0.11290910268269327
1337,4119,2M00110431+6604450,MV,3,0.014722037020041871
1338,4119,2M00110437+6707415,MV,3,0.004381605954653421
1339,4287,2M00110467+7357088,MV,3,0.004731937526740397
1340,4424,2M00110521+5841099,MV,3,0.0073959732906794485
1341,5052,2M00110546+6756151,MV,3,0.003936434003505974
1342,4120,2M00110613+7202521,MV,3,0.12297797376706628
1343,4287,2M00110615+7435371,MV,3,0.003910868743951782
1344,4119,2M00110648+6609349,MV,3,0.020199309635956047
1345,4590,2M00110783+0128310,MV,3,0.3422949119149672
1346,5047,2M00110806+8047243,MV,3,0.004393968669019143
1347,4287,2M00110828+7451375,MV,3,0.0046441385010648605
1348,4120,2M00110829+6945036,MV,3,0.015015171456709085
1349,5052,2M00110895+6835309,MV,3,0.003880089519950733
1350,4120,2M00110938+7102310,MV,3,0.0067739529765224685
1351,4590,2M00110960+0024133,MV,3,0.07461449976707919
1352,4590,2M00111010+0117459,MV,3,0.003696845962303712
1353,4590,2M00111041+0137421,MV,3,0.01895240299954847
1354,5052,2M00111045+6912598,MV,3,0.004942964550252339
1355,4287,2M00111068+7416046,MV,3,0.00531740896502887
1356,5052,2M00111114+6734098,MV,3,0.004670740321878249
1357,5046,2M00111121+7324422,MV,3,0.0037938761708209297
1358,4287,2M00111137+7325233,MV,3,0.020974012777206168
1359,5052,2M00111178+6819091,MV,3,0.004207840477806379
1360,5052,2M00111208+6859468,MV,3,0.0770458777354888
1361,5046,2M00111223+7430230,MV,3,0.004115444265367799
1362,4287,2M00111224+7349438,MV,3,0.011333691459227836
1363,4590,2M00111235+0115538,MV,3,0.08472211305861993
1364,5052,2M00111346+6829356,MV,3,0.021040907379454302
1365,4120,2M00111419+7036107,MV,3,0.003747034236144919
1366,4119,2M00111426+6624506,MV,3,0.2894551263874709
1367,4287,2M00111435+7431573,MV,3,0.003752277465730915
1368,4120,2M00111537+7038251,MV,3,0.0038263875546766563
1369,4590,2M00111568+0136083,MV,3,0.9356939348324926
1370,5052,2M00111653+6936398,MV,3,0.006150495619917735
1371,4287,2M00111654+7531421,MV,3,0.0035934627962062905
1372,4287,2M00111781+7528549,MV,3,0.00398188791244865
1373,5052,2M00111798+6946149,MV,3,0.003936232789279072
1374,5052,2M00111807+6820401,MV,3,0.005900899385316627
1375,5052,2M00111839+6729088,MV,3,0.004659542358548966
1376,4119,2M00111899+6559347,MV,3,0.1149904787022864
1377,4590,2M00112098+0128297,MV,3,0.01180347360043003
1378,4120,2M00112117+7129406,MV,3,0.00383641521303569
1379,4424,2M00112120+5824013,MV,3,0.004287776451046048
1380,5052,2M00112154+6922576,MV,3,0.1736998991914
1381,4590,2M00112163+0124293,MV,3,0.32319135439520336
1382,5052,2M00112240+6837057,MV,3,0.0041911814612439055
1383,4590,2M00112314+0102305,MV,3,0.9061144416889798
1384,5052,2M00112342+6757232,MV,3,0.005093927962469691
1385,4120,2M00112453+7140183,MV,3,0.004435587074883896
1386,5052,2M00112481+6733217,MV,3,0.004538285661574262
1387,5052,2M00112484+6842112,MV,3,0.004696211533317036
1388,5046,2M00112529+7504579,MV,3,0.003663110402319922
1389,4287,2M00112669+7508363,MV,3,0.0039288122908428535
1390,5046,2M00112676+7533067,MV,3,0.0038826844892899367
1391,4424,2M00112725+5829451,MV,3,0.003976713024263604
1392,4120,2M00112747+7010508,MV,3,0.01451932871013386
1393,5052,2M00112851+6948197,MV,3,0.007413258628378136
1394,5052,2M00112948+6903481,MV,3,0.0043483357374559705
1395,5052,2M00112981+6836231,MV,3,0.012867716874950587
1396,4287,2M00113017+7310054,MV,3,0.004317834953743736
1397,4590,2M00113088+0010087,MV,3,0.8775161294342969
1398,5052,2M00113122+6736427,MV,3,0.0042317207836691925
1399,5052,2M00113174+6844555,MV,3,0.003847742293224429
1400,4590,2M00113179+0051014,MV,3,0.039537811186905435
1401,4590,2M00113209+0006413,MV,3,0.003946960110455046
1402,4119,2M00113214+6607515,MV,3,0.0075043379547892934
1403,4424,2M00113292+5826355,MV,3,0.024216656484313055
1404,5052,2M00113300+6826095,MV,3,0.005539125572542349
1405,5052,2M00113303+6735207,MV,3,0.00432338300652952
1406,4120,2M00113351+6949071,MV,3,0.05193163760516428
1407,5052,2M00113425+6907034,MV,3,0.005281509864664985
1408,5052,2M00113476+6832465,MV,3,0.0055481411459176655
1409,4287,2M00113539+7531199,MV,3,0.004110228144686277
1410,5052,2M00113544+6737091,MV,3,0.003750830978750343
1411,4590,2M00113555+0125235,MV,3,0.2819890140653929
1412,4120,2M00113556+6914125,MV,3,0.0036240312547084334
1413,4424,2M00113578+5822312,MV,3,0.005411576473641078
1414,4287,2M00113840+7604140,MV,3,0.021835357891270574
1415,4120,2M00113863+7023038,MV,3,0.4860816352114557
1416,4424,2M00113864+5810464,MV,3,0.003927457920493347
1417,4590,2M00113895+0128393,MV,3,0.240050363794448
1418,4119,2M00113904+6615572,MV,3,0.052528738722292974
1419,4590,2M00113969+0108096,MV,3,0.15780003716840715
1420,5052,2M00114014+6801517,MV,3,0.007273474158267873
1421,4424,2M00114054+5828422,MV,3,0.003692550090455472
1422,4287,2M00114140+7432324,MV,3,0.003926238132939072
1423,4119,2M00114173+6702041,MV,3,0.005689158881435251
1424,4287,2M00114175+7450310,MV,3,0.003729997382402368
1425,4119,2M00114216+6729585,MV,3,0.004557059830262968
1426,4120,2M00114249+6939206,MV,3,0.013208431493758405
1427,4590,2M00114258+0109386,MV,3,0.06880902837262137
1428,4120,2M00114290+7009280,MV,3,0.004232867059725833
1429,4120,2M00114326+7112562,MV,3,0.05018952596380859
1430,5052,2M00114340+6858592,MV,3,0.004141022392704105
1431,5052,2M00114353+6752450,MV,3,0.004541728721629593
1432,4120,2M00114373+7123519,MV,3,0.008625761349193356
1433,4120,2M00114378+7056150,MV,3,0.8611495225437922
1434,5052,2M00114402+6816404,MV,3,0.00397965161824204
1435,4590,2M00114416+0102285,MV,3,0.11326715477345625
1436,4120,2M00114439+7132069,MV,3,0.8439040326066565
1437,5052,2M00114440+6839564,MV,3,0.0043517712496059
1438,5052,2M00114444+6748403,MV,3,0.007573148044696615
1439,4287,2M00114485+7340219,MV,3,0.003878388970152775
1440,4287,2M00114509+7442364,MV,3,0.003860499130636204
1441,4119,2M00114531+6628279,MV,3,0.008802962303453035
1442,4590,2M00114715+0126151,MV,3,0.4625112367296388
1443,4590,2M00114734+0016343,MV,3,0.05056906052016854
1444,4120,2M00114753+7031367,MV,3,0.4087229777644743
1445,5052,2M00114771+6942083,MV,3,0.004896336136805701
1446,5052,2M00114847+6826599,MV,3,0.005795477820321336
1447,4287,2M00114941+7337137,MV,3,0.004506074470055387
1448,5046,2M00114942+7335541,MV,3,0.0046483132366146405
1449,5052,2M00114994+6743451,MV,3,0.0035187441130013564
1450,4119,2M00115043+6607347,MV,3,0.010120962200048328
1451,4119,2M00115049+6745164,MV,3,0.06337827548137258
1452,5052,2M00115089+6834567,MV,3,0.004995024417440179
1453,4590,2M00115125+0125178,MV,3,0.013677060553703706
1454,5052,2M00115127+6956100,MV,3,0.004841096254716831
1455,4590,2M00115161+0056536,MV,3,0.9387238188956292
1456,4120,2M00115166+6932574,MV,3,0.003814654519098271
1457,5067,2M00115214+8520020,MV,3,0.012425162555893337
1458,4119,2M00115218+6630207,MV,3,0.00409752249697891
1459,4287,2M00115265+7401414,MV,3,0.006902294452193503
1460,4120,2M00115392+7001107,MV,3,0.004563207048483157
1461,4590,2M00115411+0119109,MV,3,0.003797778573665261
1462,5052,2M00115485+6819298,MV,3,0.004449223880343115
1463,5052,2M00115524+6924520,MV,3,0.004243677187383327
1464,5047,2M00115528+8017374,MV,3,0.016045198716342968
1465,5052,2M00115588+6948471,MV,3,0.004620022566134893
1466,4590,2M00115723+0025522,MV,3,0.02279657408563877
